month_beginning,month_total,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides
2019-05-01,84608,3023.8,2442.3,1663.2
2019-05-01,83109,2999.6,2145.8,1706.8
2019-05-01,126835,4568.5,3397.3,2548.0
2019-05-01,174825,6316.3,4524.5,3553.8
2019-05-01,106303,3847.2,2772.8,2114.6
2019-05-01,251527,9372.3,5806.5,4422.2
2019-05-01,28941,1071.6,689.0,521.8
2019-05-01,19237,748.4,372.3,256.6
2019-05-01,25387,964.2,563.8,384.0
2019-05-01,23456,890.7,539.0,340.8
2019-05-01,97840,3619.2,2412.0,1713.8
2019-05-01,22958,833.6,593.8,448.6
2019-05-01,31307,1166.9,780.5,502.6
2019-05-01,19886,778.3,364.5,261.2
2019-05-01,51158,1898.1,1227.0,898.4
2019-05-01,23559,946.1,376.8,247.6
2019-05-01,369485,12529.5,9801.3,10926.0
2019-05-01,168484,6285.0,3831.3,2978.0
2019-05-01,109012,4326.6,1839.8,1293.4
2019-05-01,74990,2967.9,1264.0,928.0
2019-05-01,164524,6335.8,3697.5,2069.4
2019-05-01,67040,2620.0,1263.8,869.0
2019-05-01,113610,4372.3,2248.3,1685.4
2019-05-01,80163,3165.5,1414.3,973.0
2019-05-01,128869,4938.6,2621.5,1946.8
2019-05-01,196887,7554.5,3996.5,2940.6
2019-05-01,141833,5476.4,2931.0,1925.6
2019-05-01,144313,5688.4,2538.8,1802.6
2019-05-01,168996,6307.3,4040.3,2815.0
2019-05-01,166418,6498.9,3082.3,2222.8
2019-05-01,104833,4173.0,1701.8,1244.2
2019-05-01,79820,3042.1,1620.0,1282.8
2019-05-01,358542,13940.8,6586.3,5099.8
2019-05-01,201110,8383.7,2115.5,1641.2
2019-05-01,174352,7029.2,2553.3,1899.4
2019-05-01,73333,2913.7,1147.3,928.6
2019-05-01,80994,3293.0,969.5,934.0
2019-05-01,111884,4482.0,1698.8,1296.8
2019-05-01,59411,2383.4,920.8,658.8
2019-05-01,63394,2614.0,769.8,561.2
2019-05-01,44582,1697.2,960.0,680.6
2019-05-01,48868,1806.6,1158.5,897.6
2019-05-01,50430,1780.8,1379.0,1147.4
2019-05-01,35321,1295.5,894.5,648.2
2019-05-01,48136,1908.8,805.5,584.2
2019-05-01,44099,1820.5,532.8,383.4
2019-05-01,29804,1172.6,558.3,354.8
2019-05-01,80644,3180.3,1346.3,1058.4
2019-05-01,72384,3061.4,668.8,471.8
2019-05-01,50367,1824.0,1388.8,936.6
2019-05-01,41150,1584.0,838.3,589.8
2019-05-01,29727,1126.5,642.8,474.4
2019-05-01,36988,1401.4,810.5,583.0
2019-05-01,28085,1051.3,635.3,483.0
2019-05-01,29417,1110.7,656.0,471.4
2019-05-01,29233,1093.0,660.3,509.4
2019-05-01,12961,492.5,273.3,206.6
2019-05-01,33094,1210.4,841.0,620.2
2019-05-01,57002,2201.1,1147.5,797.6
2019-05-01,96208,3670.5,2050.3,1451.2
2019-05-01,42629,1673.6,796.5,524.6
2019-05-01,34874,1421.6,504.8,315.8
2019-05-01,45997,1768.8,942.3,663.0
2019-05-01,52082,1930.7,1255.5,916.8
2019-05-01,31363,1167.8,739.5,542.8
2019-05-01,33658,1248.4,805.3,594.4
2019-05-01,44120,1600.3,1149.3,863.4
2019-05-01,25028,899.5,694.3,492.6
2019-05-01,38399,1461.5,810.0,601.0
2019-05-01,27985,1087.5,529.8,388.4
2019-05-01,64216,2522.7,1263.3,732.8
2019-05-01,100278,3793.3,2232.0,1579.4
2019-05-01,109926,4543.5,1321.0,936.8
2019-05-01,51350,1941.3,1141.3,815.2
2019-05-01,40079,1559.9,779.3,528.8
2019-05-01,21063,821.0,378.5,297.6
2019-05-01,25185,977.6,480.5,351.2
2019-05-01,27646,1058.4,561.0,423.4
2019-05-01,24736,940.7,534.5,380.4
2019-05-01,28940,1092.2,657.5,456.4
2019-05-01,12570,470.0,281.0,221.4
2019-05-01,26995,1019.9,577.5,449.4
2019-05-01,14038,535.7,290.0,218.4
2019-05-01,27866,1054.6,600.0,453.0
2019-05-01,107317,4049.5,2459.5,1678.2
2019-05-01,56077,2070.6,1405.0,980.6
2019-05-01,44785,1734.3,888.0,615.8
2019-05-01,47950,1883.2,855.3,619.6
2019-05-01,102432,3829.8,2483.5,1648.4
2019-05-01,75260,2952.2,1407.0,936.6
2019-05-01,69149,2676.3,1410.0,926.2
2019-05-01,84663,3303.5,1692.8,1043.0
2019-05-01,67114,2695.7,1058.8,714.6
2019-05-01,74490,2886.1,1493.5,1004.2
2019-05-01,96144,3628.3,2190.3,1512.2
2019-05-01,78956,3157.9,1305.0,852.4
2019-05-01,143185,5630.1,2616.0,1771.6
2019-05-01,115613,4500.0,2261.8,1513.0
2019-05-01,102201,3889.5,2213.3,1556.0
2019-05-01,173048,6974.5,2710.3,1753.8
2019-05-01,198050,8386.8,1854.0,1225.0
2019-05-01,221777,8498.8,4203.5,3598.0
2019-05-01,129145,5106.6,2254.8,1556.0
2019-05-01,88844,3450.2,1711.0,1219.2
2019-05-01,94882,3670.4,1835.8,1358.0
2019-05-01,79585,3097.4,1519.8,1072.6
2019-05-01,41961,1597.7,916.8,628.8
2019-05-01,63011,2477.0,1103.0,821.2
2019-05-01,194112,8397.5,1243.5,878.8
2019-05-01,193320,8206.0,1545.0,1321.6
2019-05-01,72463,3121.9,494.5,360.8
2019-05-01,93746,3669.2,1789.8,1172.8
2019-05-01,185635,7393.5,3086.5,2126.4
2019-05-01,266386,10247.6,5627.3,3685.8
2019-05-01,326223,12341.5,7270.5,5125.8
2019-05-01,515785,21279.8,5927.5,4783.8
2019-06-01,142680,5413.5,3746.2,3136.0
2019-06-01,42046,1504.5,1309.4,1082.0
2019-06-01,118266,4382.4,3274.6,2849.0
2019-06-01,123697,4613.7,3483.8,2801.0
2019-06-01,93171,3505.1,2515.2,2098.8
2019-06-01,77671,2955.2,2048.4,1665.2
2019-06-01,102983,3830.0,2992.0,2284.6
2019-06-01,87543,3230.1,2527.4,2060.8
2019-06-01,83411,3040.0,2430.4,2091.8
2019-06-01,81655,3001.6,2482.0,1842.8
2019-06-01,170459,6464.0,4318.0,3917.8
2019-06-01,135411,4958.1,3457.0,3793.0
2019-06-01,341742,11856.8,11123.0,9798.4
2019-06-01,342692,12103.2,9535.4,10590.4
2019-06-01,296985,11518.1,7202.4,6122.2
2019-06-01,144363,5314.0,4144.0,3472.6
2019-06-01,217901,7981.5,6629.2,5025.0
2019-06-01,391799,14706.6,11077.4,8456.2
2019-06-01,356310,12837.0,11317.4,8596.6
2019-06-01,557473,22171.8,12536.2,10271.4
2019-06-01,245475,10360.1,4375.4,3279.2
2019-06-01,195757,8141.5,3592.2,2993.4
2019-06-01,98777,3541.2,3147.8,2443.0
2019-06-01,309482,11449.4,8983.2,7115.8
2019-06-01,309482,11449.4,8983.2,7115.8
2019-06-01,132660,4380.3,5019.2,3991.8
2019-06-01,137121,4683.4,4720.2,3970.4
2019-06-01,73560,2733.5,2062.0,1716.2
2019-06-01,82443,3036.5,2464.8,1877.8
2019-06-01,78781,2938.6,2189.6,1812.2
2019-06-01,117486,4352.8,3429.8,2656.2
2019-06-01,167957,6318.8,4488.8,3827.6
2019-06-01,102146,3814.5,2841.4,2330.0
2019-06-01,237748,9202.5,5838.4,4901.4
2019-06-01,31010,1197.6,769.2,642.6
2019-06-01,20461,838.5,433.8,304.6
2019-06-01,23766,969.2,462.6,414.0
2019-06-01,22719,911.2,500.8,398.4
2019-06-01,95275,3699.5,2410.2,1846.8
2019-06-01,23357,877.5,638.8,522.8
2019-06-01,31381,1198.9,825.8,655.0
2019-06-01,19554,801.4,397.8,307.4
2019-06-01,54937,2162.0,1199.6,1140.0
2019-06-01,23424,977.7,432.0,342.0
2019-06-01,314970,11279.7,8465.6,9409.6
2019-06-01,171350,6695.4,4211.8,3276.6
2019-06-01,110000,4563.8,2085.6,1659.2
2019-06-01,70582,2957.0,1315.0,973.6
2019-06-01,159458,6466.0,3472.0,2555.8
2019-06-01,59261,2446.0,1165.6,902.6
2019-06-01,110445,4455.2,2415.0,1853.4
2019-06-01,68274,2843.3,1305.0,976.6
2019-06-01,125162,5034.9,2727.0,2166.0
2019-06-01,190180,7616.9,4318.0,3250.4
2019-06-01,144479,5878.9,3053.8,2326.4
2019-06-01,136682,5662.9,2667.4,2017.4
2019-06-01,175584,6799.8,4515.8,3402.0
2019-06-01,158942,6469.0,3383.8,2528.6
2019-06-01,98609,4136.1,1772.0,1405.6
2019-06-01,80254,3193.7,1793.6,1482.6
2019-06-01,362993,14874.9,7072.6,6026.4
2019-06-01,191460,8558.0,2277.8,1782.4
2019-06-01,163041,6889.2,2805.0,2246.4
2019-06-01,69332,2888.2,1265.0,1048.8
2019-06-01,76151,3304.5,1036.2,976.0
2019-06-01,89373,3735.3,1649.6,1284.0
2019-06-01,51950,2162.0,1014.2,728.0
2019-06-01,59112,2567.6,857.8,694.4
2019-06-01,41146,1618.4,971.2,784.4
2019-06-01,48492,1841.2,1289.0,1044.6
2019-06-01,49006,1769.7,1456.4,1266.2
2019-06-01,34783,1315.5,964.4,730.2
2019-06-01,45723,1899.8,856.0,689.4
2019-06-01,42133,1827.3,634.0,483.4
2019-06-01,29370,1198.4,647.0,433.4
2019-06-01,78739,3222.5,1503.6,1354.4
2019-06-01,67996,3126.6,653.0,439.8
2019-06-01,46218,1835.2,1106.4,796.4
2019-06-01,38425,1579.5,789.4,577.6
2019-06-01,27526,1111.4,627.4,432.2
2019-06-01,37789,1437.7,990.2,816.8
2019-06-01,27235,1069.8,669.6,498.4
2019-06-01,28680,1149.4,645.4,493.2
2019-06-01,27871,1094.1,693.6,504.2
2019-06-01,12326,493.5,272.8,218.6
2019-06-01,32315,1244.0,828.8,658.4
2019-06-01,56707,2307.1,1192.2,920.8
2019-06-01,95657,3819.6,2186.0,1667.2
2019-06-01,41136,1705.3,803.0,603.2
2019-06-01,33804,1458.5,541.2,385.8
2019-06-01,44998,1816.3,1010.6,723.8
2019-06-01,50174,1948.5,1256.6,984.4
2019-06-01,29140,1126.7,754.2,567.0
2019-06-01,32241,1243.5,810.2,664.0
2019-06-01,42019,1594.8,1160.6,864.2
2019-06-01,23165,879.2,655.4,461.0
2019-06-01,34687,1374.9,838.4,599.6
2019-06-01,26570,1086.0,566.4,403.8
2019-06-01,61339,2526.6,1310.0,851.6
2019-06-01,100057,4149.1,1963.2,1451.8
2019-06-01,113158,4748.9,2459.0,1177.2
2019-06-01,50077,1888.0,1485.8,977.6
2019-06-01,31349,1231.1,772.2,573.2
2019-06-01,19730,797.2,413.2,344.2
2019-06-01,24711,1003.7,517.8,409.6
2019-06-01,27124,1075.6,656.8,465.6
2019-06-01,23750,934.7,586.8,424.4
2019-06-01,28877,1145.8,659.8,532.4
2019-06-01,11968,478.1,263.0,218.4
2019-06-01,26218,1034.1,626.6,480.6
2019-06-01,13067,529.3,275.6,220.8
2019-06-01,25690,1024.9,591.2,447.2
2019-06-01,102861,4045.1,2526.8,1865.2
2019-06-01,54315,2092.6,1402.4,1090.2
2019-06-01,43447,1771.9,918.4,683.6
2019-06-01,45997,1911.7,875.2,677.6
2019-06-01,105800,4151.3,2547.2,2007.8
2019-06-01,70633,2897.2,1479.6,1058.4
2019-06-01,67631,2716.8,1517.0,1142.2
2019-06-01,83877,3381.0,1905.2,1346.2
2019-06-01,61666,2580.1,1156.2,856.8
2019-06-01,73408,2983.5,1607.4,1140.2
2019-06-01,96554,3788.1,2265.0,1893.4
2019-06-01,78193,3123.3,1376.6,1769.0
2019-06-01,143644,5721.8,2856.6,2985.0
2019-06-01,108816,4414.2,2343.6,1763.0
2019-06-01,107464,4115.0,2964.4,2068.6
2019-06-01,166244,7202.2,2588.8,1851.2
2019-06-01,196175,8945.5,2007.4,1445.8
2019-06-01,215893,8760.4,4157.0,3980.2
2019-06-01,121694,5076.3,2207.8,1825.8
2019-06-01,83125,3391.4,1739.2,1320.2
2019-06-01,90638,3683.0,1898.8,1497.0
2019-06-01,74129,3021.3,1559.6,1181.0
2019-06-01,39912,1596.0,887.6,711.0
2019-06-01,58566,2413.6,1162.6,896.4
2019-06-01,182067,8545.9,1207.2,1022.6
2019-06-01,182445,8372.1,1545.0,1455.8
2019-06-01,67917,3144.8,544.6,459.8
2019-06-01,80329,3294.9,1636.8,1249.4
2019-06-01,171856,7240.8,3137.2,2270.8
2019-06-01,267920,10930.3,5662.2,4200.6
2019-06-01,334540,13476.3,7134.8,5868.0
2019-06-01,504296,22220.0,6486.2,5493.0
2019-07-01,143380,5175.7,3691.0,2950.0
2019-07-01,41542,1424.7,1248.0,1041.2
2019-07-01,118800,4243.8,3082.8,2621.0
2019-07-01,128641,4591.8,3477.0,2742.8
2019-07-01,94258,3404.8,2418.3,1936.0
2019-07-01,81668,2968.4,2047.8,1634.6
2019-07-01,116594,4144.9,3156.5,2556.2
2019-07-01,87095,3122.8,2253.0,1876.2
2019-07-01,83179,2931.1,2307.8,1892.8
2019-07-01,82039,2913.5,2272.3,1770.4
2019-07-01,172485,6363.9,4173.0,3157.6
2019-07-01,124307,4541.6,3068.5,2423.6
2019-07-01,254675,8173.9,9717.0,7196.2
2019-07-01,314529,11282.6,8456.0,6497.6
2019-07-01,262843,9661.2,6440.5,4906.8
2019-07-01,151804,5310.3,4450.8,3435.0
2019-07-01,216360,7539.4,6327.5,5036.6
2019-07-01,401842,14210.4,11098.8,8963.6
2019-07-01,363545,12366.0,11150.5,9378.0
2019-07-01,570382,21477.7,12649.3,9455.0
2019-07-01,255865,10093.5,4396.5,3244.6
2019-07-01,203052,7804.9,4104.3,2985.4
2019-07-01,94834,3207.8,3076.5,2391.2
2019-07-01,315298,10967.1,8542.5,7970.4
2019-07-01,315298,10967.1,8542.5,7970.4
2019-07-01,130094,4191.4,4416.3,4043.6
2019-07-01,146868,4863.4,4541.3,4341.6
2019-07-01,78151,2788.9,2076.3,1698.2
2019-07-01,84194,2980.3,2356.0,1840.8
2019-07-01,79577,2808.2,2168.5,1824.4
2019-07-01,127780,4553.5,3384.3,2813.0
2019-07-01,177018,6327.9,4511.8,3951.4
2019-07-01,106057,3777.6,2816.3,2336.8
2019-07-01,249823,9187.6,5841.5,4865.8
2019-07-01,29534,1073.0,749.0,586.4
2019-07-01,20920,803.1,371.5,353.2
2019-07-01,25041,973.1,467.5,352.4
2019-07-01,24558,923.5,567.5,394.4
2019-07-01,96608,3551.8,2348.0,1815.2
2019-07-01,23496,839.8,610.3,516.0
2019-07-01,31660,1171.0,746.5,582.2
2019-07-01,20917,800.6,413.8,329.6
2019-07-01,50750,1867.9,1183.0,985.0
2019-07-01,24097,943.8,423.8,327.6
2019-07-01,371500,12528.8,9554.5,11529.8
2019-07-01,172121,6382.3,3968.8,3167.0
2019-07-01,110494,4295.3,1996.0,1602.8
2019-07-01,71830,2765.5,1368.5,1103.2
2019-07-01,165973,6315.1,3514.3,2596.6
2019-07-01,65601,2558.9,1138.3,950.6
2019-07-01,113997,4301.0,2368.3,1980.4
2019-07-01,75403,2925.1,1401.8,1088.6
2019-07-01,131130,4976.9,2692.5,2173.8
2019-07-01,195114,7386.8,4087.0,3251.2
2019-07-01,148145,5636.5,3078.8,2365.6
2019-07-01,143034,5599.7,2504.5,1964.4
2019-07-01,182878,6584.8,4942.3,3648.8
2019-07-01,162056,6128.5,3454.3,2682.4
2019-07-01,99862,3888.3,1787.3,1434.0
2019-07-01,81325,3036.7,1762.0,1494.0
2019-07-01,375766,14463.4,7245.3,5718.0
2019-07-01,199085,8219.2,2270.8,1835.8
2019-07-01,170661,6626.5,3141.5,2462.2
2019-07-01,70634,2728.4,1280.3,1097.8
2019-07-01,82713,3295.8,1167.5,1107.2
2019-07-01,96735,3803.3,1632.0,1307.0
2019-07-01,46272,1741.8,974.0,811.2
2019-07-01,61886,2461.0,1036.8,719.6
2019-07-01,40761,1498.1,973.5,781.6
2019-07-01,52688,1884.0,1359.5,1160.2
2019-07-01,48052,1645.3,1415.3,1239.0
2019-07-01,35505,1286.1,897.5,724.2
2019-07-01,47627,1840.4,902.8,705.4
2019-07-01,43868,1754.5,689.5,502.2
2019-07-01,29845,1150.5,602.0,425.4
2019-07-01,81616,3128.9,1560.0,1308.0
2019-07-01,73865,3127.7,649.3,491.8
2019-07-01,48394,1799.7,1107.0,874.4
2019-07-01,40037,1537.0,809.8,597.0
2019-07-01,28409,1081.3,581.0,459.4
2019-07-01,37319,1431.5,758.5,558.4
2019-07-01,28571,1081.9,610.5,465.4
2019-07-01,30341,1145.6,631.3,522.4
2019-07-01,29305,1081.8,671.8,563.6
2019-07-01,12468,466.7,262.5,230.0
2019-07-01,33562,1234.0,807.0,637.0
2019-07-01,58310,2237.9,1176.5,874.0
2019-07-01,98639,3735.6,2084.3,1623.6
2019-07-01,41767,1624.1,805.3,563.2
2019-07-01,34878,1398.2,554.3,380.0
2019-07-01,47633,1812.6,983.0,764.8
2019-07-01,52442,1936.6,1248.8,968.4
2019-07-01,29026,1071.2,681.8,546.6
2019-07-01,32802,1198.5,806.3,641.8
2019-07-01,41530,1511.8,1044.3,818.6
2019-07-01,25484,933.8,629.5,484.4
2019-07-01,33791,1255.8,795.5,596.2
2019-07-01,27232,1047.6,524.5,417.2
2019-07-01,70240,2532.9,2155.5,1179.0
2019-07-01,97293,3962.1,1222.3,1047.4
2019-07-01,114176,4722.2,1529.3,834.2
2019-07-01,51529,1871.8,1424.3,930.4
2019-07-01,42534,1570.6,984.3,808.6
2019-07-01,21094,800.0,434.5,351.2
2019-07-01,26747,1024.1,526.5,422.2
2019-07-01,30072,1128.8,669.0,512.4
2019-07-01,26601,987.0,620.3,481.4
2019-07-01,33333,1245.5,734.0,599.4
2019-07-01,12997,481.4,286.0,252.6
2019-07-01,28799,1081.0,642.0,489.6
2019-07-01,13570,515.2,285.0,219.2
2019-07-01,26815,998.9,585.0,499.8
2019-07-01,104802,3878.3,2527.8,1873.8
2019-07-01,55078,1998.8,1419.3,1085.4
2019-07-01,43974,1693.4,868.8,649.0
2019-07-01,46183,1794.8,859.8,651.6
2019-07-01,108252,4005.6,2640.8,1913.0
2019-07-01,68941,2651.9,1373.0,1021.6
2019-07-01,68393,2610.4,1444.3,1037.6
2019-07-01,79987,3116.5,1532.5,1058.6
2019-07-01,57466,2241.6,1052.0,788.4
2019-07-01,74025,2805.9,1666.3,1126.2
2019-07-01,94985,3532.5,2306.8,1608.6
2019-07-01,76158,3022.5,1308.3,885.8
2019-07-01,139615,5430.4,2718.5,1854.4
2019-07-01,100960,3820.8,2257.5,1574.4
2019-07-01,106249,3922.0,2530.0,1969.0
2019-07-01,173760,7001.6,2681.3,1799.8
2019-07-01,197526,8317.0,1993.0,1316.2
2019-07-01,219685,8309.0,4226.0,3996.4
2019-07-01,124326,4790.5,2270.0,1971.0
2019-07-01,85307,3246.2,1710.0,1410.0
2019-07-01,95088,3594.5,1967.3,1627.8
2019-07-01,76951,2918.0,1576.5,1289.6
2019-07-01,41473,1551.3,927.0,727.4
2019-07-01,60123,2313.6,1138.3,934.0
2019-07-01,193882,8389.7,1263.8,850.6
2019-07-01,196562,8318.6,1690.0,1358.6
2019-07-01,72550,3094.4,588.3,424.2
2019-07-01,89823,3455.6,1844.5,1284.2
2019-07-01,184412,7075.1,3525.8,2931.4
2019-07-01,295905,11377.9,5688.0,4568.0
2019-07-01,349822,13286.6,7131.3,5798.2
2019-07-01,525120,21472.5,6483.8,5358.2
2019-08-01,143241,5141.4,3690.0,2920.3
2019-08-01,42277,1433.6,1314.2,1041.5
2019-08-01,119433,4212.2,3236.6,2645.5
2019-08-01,141006,4893.2,4162.8,3135.3
2019-08-01,97599,3434.2,2714.0,2119.0
2019-08-01,79896,2815.9,2185.2,1755.3
2019-08-01,121168,4280.6,3323.2,2594.8
2019-08-01,88276,3100.7,2422.6,1986.8
2019-08-01,84976,2945.6,2479.6,1943.5
2019-08-01,83456,2894.6,2436.0,1898.8
2019-08-01,175620,6365.7,4386.6,3410.3
2019-08-01,130909,4712.3,3380.2,2584.5
2019-08-01,301403,9766.6,10345.4,8702.5
2019-08-01,332575,11513.3,9679.4,7721.3
2019-08-01,264402,9590.1,6568.8,5144.0
2019-08-01,155440,5361.2,4627.0,3589.8
2019-08-01,220421,7556.5,6671.8,5204.5
2019-08-01,408951,14405.2,11538.2,8586.5
2019-08-01,361751,12295.5,11211.8,8797.8
2019-08-01,572898,21388.8,12967.4,9376.8
2019-08-01,262103,10272.5,4496.8,3406.3
2019-08-01,208505,7926.5,4115.4,3386.5
2019-08-01,101487,3302.9,3412.8,2940.0
2019-08-01,318945,11159.0,9104.8,6980.5
2019-08-01,318945,11159.0,9104.8,6980.5
2019-08-01,136010,4338.8,5053.6,3822.0
2019-08-01,141272,4906.7,3998.6,3332.8
2019-08-01,79400,2819.4,2160.6,1642.8
2019-08-01,82295,2905.3,2322.8,1691.3
2019-08-01,80681,2844.8,2241.6,1721.8
2019-08-01,125537,4454.4,3390.0,2647.8
2019-08-01,175973,6261.8,4645.6,3746.5
2019-08-01,105026,3749.0,2772.8,2171.3
2019-08-01,246366,9038.2,5827.8,4596.8
2019-08-01,31872,1148.5,801.8,649.3
2019-08-01,22151,835.3,453.6,376.5
2019-08-01,22038,855.9,378.4,329.0
2019-08-01,21813,819.8,445.2,388.0
2019-08-01,95207,3463.0,2381.4,1778.3
2019-08-01,23690,832.7,644.8,536.8
2019-08-01,31517,1151.2,774.2,580.0
2019-08-01,21198,807.5,427.2,324.0
2019-08-01,54826,1981.4,1348.4,1123.3
2019-08-01,24904,971.2,441.4,332.8
2019-08-01,373091,12715.0,9970.2,10877.3
2019-08-01,177599,6579.1,4137.2,3043.3
2019-08-01,113519,4409.5,2091.8,1512.5
2019-08-01,69909,2804.8,993.6,809.0
2019-08-01,161350,6410.1,2786.8,1598.3
2019-08-01,67812,2622.5,1264.0,949.3
2019-08-01,113175,4271.2,2363.4,1848.0
2019-08-01,77455,2998.2,1451.0,1060.0
2019-08-01,130987,4959.9,2677.6,2120.5
2019-08-01,199211,7505.0,4204.2,3270.3
2019-08-01,153338,5794.5,3234.8,2421.0
2019-08-01,149514,5811.0,2668.0,2082.8
2019-08-01,181335,6582.8,4536.6,3457.5
2019-08-01,162411,6166.1,3308.4,2553.5
2019-08-01,99822,3876.2,1742.6,1458.0
2019-08-01,81378,3026.2,1778.4,1477.3
2019-08-01,371610,14262.6,7149.8,5520.8
2019-08-01,201436,8270.4,2324.4,1966.3
2019-08-01,182244,7013.9,3253.6,2917.5
2019-08-01,75824,2838.4,1532.4,1429.5
2019-08-01,87482,3465.7,1304.6,1178.3
2019-08-01,121219,4777.9,1976.6,1555.5
2019-08-01,46080,1741.2,954.8,750.0
2019-08-01,62892,2536.8,909.4,634.0
2019-08-01,41645,1530.6,991.4,753.5
2019-08-01,55424,1983.8,1420.2,1170.0
2019-08-01,48021,1649.4,1423.8,1153.8
2019-08-01,37193,1339.0,960.8,733.0
2019-08-01,47617,1844.2,861.6,684.0
2019-08-01,44385,1767.5,673.0,533.5
2019-08-01,30251,1164.7,595.6,412.5
2019-08-01,82430,3168.4,1554.6,1238.0
2019-08-01,75061,3160.2,718.8,485.5
2019-08-01,48968,1776.8,1235.2,925.5
2019-08-01,40449,1539.4,829.2,609.3
2019-08-01,29375,1096.1,663.4,485.8
2019-08-01,36982,1389.3,836.4,559.0
2019-08-01,28245,1047.3,653.8,483.8
2019-08-01,30156,1133.6,647.6,494.5
2019-08-01,29220,1072.9,687.0,545.5
2019-08-01,12162,452.1,270.6,215.8
2019-08-01,33575,1218.3,843.6,638.8
2019-08-01,58853,2252.9,1169.4,860.5
2019-08-01,100649,3774.6,2225.0,1620.8
2019-08-01,43525,1665.5,862.4,642.8
2019-08-01,34748,1366.0,620.6,398.3
2019-08-01,48337,1845.6,987.2,699.5
2019-08-01,52226,1923.7,1260.0,901.3
2019-08-01,29142,1077.7,683.0,504.5
2019-08-01,32633,1192.1,815.4,582.3
2019-08-01,38346,1395.6,977.8,688.5
2019-08-01,24108,865.6,643.8,461.5
2019-08-01,34861,1297.0,797.8,584.3
2019-08-01,27398,1051.7,531.4,401.0
2019-08-01,63734,2462.6,1283.0,785.5
2019-08-01,102137,3984.6,1862.2,1291.3
2019-08-01,110711,4634.9,1156.4,740.5
2019-08-01,52014,1921.6,1262.2,856.8
2019-08-01,46716,1742.2,1061.0,770.5
2019-08-01,20554,771.0,450.2,335.0
2019-08-01,26441,992.5,601.0,400.5
2019-08-01,30131,1111.8,749.4,481.3
2019-08-01,26611,957.1,774.4,420.8
2019-08-01,32952,1208.7,839.0,541.5
2019-08-01,13176,479.3,343.4,228.8
2019-08-01,28573,1052.3,701.2,479.3
2019-08-01,13659,510.0,332.0,194.8
2019-08-01,27123,998.1,668.2,455.8
2019-08-01,105751,3902.3,2539.6,1800.5
2019-08-01,55823,2016.0,1441.6,1066.0
2019-08-01,44270,1689.2,894.6,658.5
2019-08-01,47385,1834.8,890.6,641.5
2019-08-01,107210,3974.1,2502.0,1817.5
2019-08-01,70620,2693.8,1464.0,1009.0
2019-08-01,70148,2662.3,1477.8,1047.0
2019-08-01,80646,3101.1,1584.0,1125.5
2019-08-01,59339,2288.9,1137.8,823.8
2019-08-01,76074,2868.7,1679.2,1141.8
2019-08-01,97552,3617.1,2273.2,1652.5
2019-08-01,77807,3060.8,1349.0,931.0
2019-08-01,144573,5595.3,2777.4,1897.3
2019-08-01,103266,3846.7,2362.4,1706.5
2019-08-01,110434,3980.3,2870.6,2128.8
2019-08-01,178419,7138.4,2758.4,1895.5
2019-08-01,198979,8343.3,2003.2,1352.8
2019-08-01,225306,8478.7,4610.0,3931.0
2019-08-01,124432,4787.1,2366.0,1821.3
2019-08-01,86474,3293.1,1771.2,1292.5
2019-08-01,95672,3627.5,1960.8,1515.8
2019-08-01,77527,2962.0,1562.0,1138.3
2019-08-01,41977,1560.0,951.8,724.5
2019-08-01,62999,2433.5,1175.8,896.0
2019-08-01,194946,8398.1,1285.8,939.8
2019-08-01,192950,8149.9,1652.6,1347.5
2019-08-01,71674,3051.6,561.8,432.5
2019-08-01,93843,3518.7,1968.4,1647.5
2019-08-01,186325,7080.1,3619.6,3116.0
2019-08-01,294037,11214.6,6014.4,4310.8
2019-08-01,341992,13018.0,6995.6,5154.8
2019-08-01,529193,21516.3,6752.8,5517.8
2019-09-01,138869,5383.7,3652.3,2764.3
2019-09-01,40989,1520.1,1236.5,940.2
2019-09-01,119843,4586.1,3247.5,2522.0
2019-09-01,169275,6290.1,5552.5,3543.8
2019-09-01,109550,4103.7,3427.8,2294.3
2019-09-01,85068,3359.4,2096.8,1582.3
2019-09-01,117764,4556.5,3156.8,2334.5
2019-09-01,87467,3353.1,2382.0,1812.8
2019-09-01,83122,3082.7,2517.5,1899.8
2019-09-01,87009,3233.4,2640.5,1963.2
2019-09-01,182279,7209.9,4635.8,3256.5
2019-09-01,132216,5185.7,3443.0,2455.2
2019-09-01,272297,9226.6,9111.5,8553.2
2019-09-01,318995,12053.4,9357.5,6749.7
2019-09-01,360219,14481.5,8792.5,5903.3
2019-09-01,156133,5786.1,4871.3,3487.8
2019-09-01,214279,8149.6,6084.3,4491.7
2019-09-01,394635,14944.4,11214.8,8481.3
2019-09-01,315937,11321.8,10193.5,8121.2
2019-09-01,548715,22056.7,12779.8,9410.3
2019-09-01,241735,10352.7,4141.8,3019.2
2019-09-01,234496,10129.7,3912.5,2708.8
2019-09-01,114775,4361.3,3325.5,2374.7
2019-09-01,307886,11474.5,8679.8,7279.7
2019-09-01,307886,11474.5,8679.8,7279.7
2019-09-01,134786,4533.7,5111.5,3944.3
2019-09-01,131538,4992.0,3985.3,2626.2
2019-09-01,76728,2937.6,2094.3,1600.0
2019-09-01,81999,3150.9,2250.3,1663.5
